id	type	from	to	text	ref	origin	time
c16a9f8d2fcdfb653a298cced54c88e1	text	sb2819	pyaretoons-chat	hi		web://101.61.242.40	1374169730307
c1745c62d24f84227f1b05661df5035a	text	sb8851	pyaretoons-chat	kamino itni gandi baatain kr rahe ho yaha pe		web://108.162.225.236	1374220797455
c1748ce6a2aa9645f3cfeb81bd34a97e	text	( karan )	pyaretoons-chat	fhat gai kya		web://182.19.5.3	1374054147372
c18a8e6099ba23c61e5813ef3e568f9c	text	sb2900	pyaretoons-chat	sabhi chudariyo ko mere land ki taraf se pranam		web://115.118.254.164	1375279460756
c1a405d92428a4d6bb6504e580a3d285	text	sb7828	pyaretoons-chat	hi		web://117.207.46.161	1374324434529
c1b8c56faeec24eba662c8f0512d87cd	text	Neeraj	pyaretoons-chat	Mand Mohan kya banega		web://49.249.108.199	1374050255412
c1f6c28672d3fa6d25afb808b7be3985	text	sb3903	pyaretoons-chat	gamraj		web://106.76.134.14	1374083176776
c1fbf0f74a4e7c4fc863855ac4043087	text	sb8857	pyaretoons-chat	ko comics suggest karo yaar		web://122.162.148.134	1375095995079
c228e66f41b0903da067243053161672	text	ab sister se madar pe aa gaya kam se kam apni maa ko to chod de sale	pyaretoons-chat	abe sale sb4066 tera bap randi ke kothe pe kam karta hai dalali ki		web://173.245.62.28	1374147037145
c23a7096430ee8de5a5344ab9e3fbe07	text	sb225	pyaretoons-chat	playing the khatarnak game 		web://122.177.251.192	1374478789708
c23ff65cdfc2f9085b53723390164542	text	sb1980	pyaretoons-chat	hallo 		web://14.98.138.13	1374218984159
c2517422c98b78ff5fbfebf06cd9075b	text	sb9938	pyaretoons-chat	hey		web://115.251.65.193	1374069923426
c2575759f0f9a18acd7b974abf9a3e39	text	nisha	pyaretoons-chat	and u		web://59.161.65.98	1375112526376
c264013ab5c8e857682d67952f428e73	text	sb7613	pyaretoons-chat	hello every 1		web://14.97.31.52	1374064820829
c26f3c62837c4ec3b3c5075c231e54ac	text	sb4	pyaretoons-chat	koi hai?		web://182.64.62.135	1375206687354
c27ae431ca0caa39e1da134d4db5e162	text	vipin	pyaretoons-chat	          		web://120.63.156.86	1374229083973
c2991420a6bda5f2b84963bff818ca53	text	sb9928	pyaretoons-chat	tujhe bahut jaldi h		web://106.205.255.239	1374056938866
c2a06c99898dd41eba08e57173682b15	text	sb7669	pyaretoons-chat	jo meri pyas bhujai		web://182.19.5.3	1374664067503
c2bc365f0a312b18ad2e02d666e69f0c	text	sb5700	pyaretoons-chat	hi		web://106.66.134.18	1374922098250
c2c72042a10a3cee155ea75379171ccf	text	sb3512	pyaretoons-chat	koi ladki he kya chudwane ke liye bahut icchaa ho rahi he chodne ki		web://49.249.121.233	1374833098682
c2c85cb8e1a6647f91267999a3023f03	text	sb6476	pyaretoons-chat	ha		web://49.249.136.128	1374052769507
c2cce87577892a0b403451f0ed73a428	text	sb3561	pyaretoons-chat	ok		web://121.247.55.237	1374922209946
c2d8a100d46a5796d656282c682977e0	text	sb1333	pyaretoons-chat	i love this site 		web://1.38.27.20	1374082616325
c2e557bf66df8d6e58b491aa7f2da3d9	text	sb3742	pyaretoons-chat	hi		web://117.211.57.211	1374910651574
c302598c3ae7e45c967e6a7862e2697e	text	Rics	pyaretoons-chat	?		web://192.251.189.75	1374175208930
c30cd14781615df15a2fbfbaeeb8b95f	text	sb71	pyaretoons-chat	,,|,, daal le 		web://115.248.154.196	1374058436142
c3206364a220e0d990fcd11d480f9038	text	sb7669	pyaretoons-chat	ik kudi dil le gayi		web://182.19.5.3	1374663521513
c328b254b16368804605c381cc23f464	text	sb8899	pyaretoons-chat	deepak is my name		web://115.253.113.71	1374131688380
c33a27f164f588eb249ea29c36d96b34	text	sb8895	pyaretoons-chat	sabhi mar gaye kya yaro aao mera land chuso		web://49.249.120.139	1374220321252
c344f210a4bf044238849aa118b00704	text	sb7876	pyaretoons-chat	any from India...?		web://1.22.248.23	1374061849406
c3493b6ecba78922d88d521a8496b053	text	sb4522	pyaretoons-chat	samjhao inko..		web://117.239.38.185	1374058269382
c35cdb6803f5358ded5c8ab99169238b	text	ab sister se madar pe aa gaya kam se kam apni maa ko to chod de sale	pyaretoons-chat	ok		web://173.245.62.28	1374147062437
c380206e9803f4f48c3c86942edbafa3	text	sb8176	pyaretoons-chat	HELLO		web://115.241.82.148	1374343684914
c3834719a4a71b27c7eda429136b55c5	text	sb7669	pyaretoons-chat	londia patayenge missed call se		web://182.19.5.3	1374663289433
c3851c0085742e0f85d43fdb490c2426	text	sb5645	pyaretoons-chat	hii im depika		web://49.14.139.205	1375091567175
c3964a963c0098d4d1474df2543795ee	text	sb9825	pyaretoons-chat	kaise hai ?		web://120.59.121.90	1374049605975
c396f03400eb66e04cc5608dea90ce5d	text	sb6162	pyaretoons-chat	Lets not spoil the forum 		web://117.192.54.66	1374064278435
c3aa0604cdd75a4da54eb636c14d2b25	text	RAJ	pyaretoons-chat	are u talking about waku doki		web://115.111.247.194	1374165511432
c3ae098b5a403dfdf14b3245b93dba32	text	sb6081	pyaretoons-chat	me from Indore		web://123.236.193.52	1374049630477
c3b58edd51a9a0bf2dd0f18cb4f60595	text	sb3015	pyaretoons-chat	hi koi on line ha		web://182.68.78.37	1374750169042
c3bac39de39dd9725ef198aa31d4b03d	text	sb3764	pyaretoons-chat	hiii		web://180.215.140.55	1374078942322
c3c83375ff3ba5ca9a118a0d0399bc41	text	sb8613	pyaretoons-chat	saaaaaaaaaaaaaaa		web://124.253.101.42	1374145032951
c40226c634622922f458e92a130a2c15	text	sb6041	pyaretoons-chat	apni bahan ho bhej na mere pas usko hepne me bahut maza ayenga re...		web://49.200.93.113	1375272830391
c403e86a53c3f268a2ec0178e4c304dd	text	sb6041	pyaretoons-chat	abe chhake wo to tu he apna bata ra he		web://49.200.93.113	1375272990366
c414dfad5b3fd2580e46e89262d50885	text	sb4383	pyaretoons-chat	wass up?		web://14.140.175.10	1374905713061
c4216fcb45624759b7b713c2dcf29d66	text	sb8949	pyaretoons-chat	lnd pe ghumo		web://182.19.5.3	1374216578543
c422e0fd9e14f3791e61de05a2cc40aa	text	sb2655	pyaretoons-chat	tausi ki mohabbat		web://182.19.5.3	1374915018983
c42829282fce8a5b5c24b3882ac138e1	text	sb3612	pyaretoons-chat	koi hai kya yahan		web://117.199.197.130	1374138790115
c42eb0eceb80b6c54bd2e6c281ba57d4	text	sb7192	pyaretoons-chat	aur bhai log maze me?		web://117.201.207.133	1374745633618
c4414b31b604cddb0700532c22c60fe8	text	Kaushal	pyaretoons-chat	Hi		web://117.219.177.24	1374649294618
c48489e00c0d7796caae054514d4d8b3	text	sb5764	pyaretoons-chat	hello everybody		web://182.73.49.194	1375117442047
c4a35b59225b443a347aa66751c28b79	text	sb2624	pyaretoons-chat	hi		web://103.22.201.243	1374229146353
c4b05e9f3d680180fa4b7cd81afb6171	text	sb9380	pyaretoons-chat	madhercod..		web://106.205.255.239	1374057126854
c4b9fa9e600c29d0b2dbd14d70096fbd	text	sb3316	pyaretoons-chat	any 1 there????		web://27.107.238.31	1374173398097
c4ba2c47bd9c982450eda9f394583ed0	text	sb2848	pyaretoons-chat	hiii		web://27.97.181.42	1374084044179
c4daf5e89663f0f76a3aba06d5d54426	text	sb5746	pyaretoons-chat	welcome		web://117.223.196.46	1374849499744
c50c8141ddf3af50bf8ed91584593134	text	sb5104	pyaretoons-chat	hi guys 		web://106.78.127.13	1374475783589
c52df63aa96d769931abdf8cc7ebe124	text	sb3612	pyaretoons-chat	kya kar rahe hain		web://117.199.197.130	1374138900140
c530b4b4f27408bad27381d455d9af3f	text	sb5877	pyaretoons-chat	not working bro		web://14.98.199.247	1374077573562
c535cf3e22a421c9949791338129191a	text	sb1911	pyaretoons-chat	time to paas karna hi hai bhai		web://59.180.128.150	1374426958314
c538123cf90ea9c49fec2899e36424e2	text	sb1546	pyaretoons-chat	hello		web://123.237.177.157	1375105643295
c54152846852627f6284a1db8c70e921	text	sb748	pyaretoons-chat	???		web://112.110.32.213	1374156494016
c55ad93bffece3075ec5d0b02e1e28e0	text	sb4444	pyaretoons-chat	main huin		web://202.159.221.118	1374144243707
c563d0632bf26be45cf102db723122e6	text	sb2499	pyaretoons-chat	Whts ur ID.??		web://117.205.117.223	1374998362989
c5682bbd480e39ff4aa8db63d4dc64b1	text	sb292	pyaretoons-chat	aare lokesh ji kaha gai		web://182.64.101.197	1374144134262
c56d39a9d134a0f8e071116034de5eaa	text	sb3038	pyaretoons-chat	aaplogon say milkar bahut khushi huee		web://49.249.108.199	1374049732535
c56e28f8404783c8aff44c7efe91533d	text	sb1552	pyaretoons-chat	parri saari hai		web://108.206.138.83	1374820132728
c56ef8248b3598a8af3eab797be748a3	text	sb6707	pyaretoons-chat	hi renu		web://180.87.215.6	1374675358103
c576cc3e702b298f31f196cbf60957e0	text	sb6384	pyaretoons-chat	ha ha ha 		web://101.208.162.214	1374996467388
c57ec375599e6d11ae95562728455bf9	text	sb4512	pyaretoons-chat	gsdig		web://164.100.6.54	1374055430721
c581b5736e0ee3642ff6dd5f1166ef5e	text	testing	pyaretoons-chat	just testing so ignore it		web://101.63.91.171	1374073183741
c589990f89d1a75b524520e2e4d75f18	text	sb3249	pyaretoons-chat	AUR BHAI LOGO KAISE HO		web://110.232.252.155	1374570125813
c5ac27f8017c0084eaa94daed01e7b02	text	sb4512	pyaretoons-chat	jsdpjf		web://164.100.6.54	1374055434330
c5b8feb1be0713210ab4bc1f0dd35cde	text	sb993	pyaretoons-chat	chut mari ke		web://116.202.18.213	1374837425314
c5eb034765b9717afc16ce8efc43b586	text	sb8777	pyaretoons-chat	commando forcy		web://182.19.5.3	1374749843576
c5fbe16725b1975f113918b3868dc0b5	text	sb2734	pyaretoons-chat	pandu ranga		web://115.248.154.196	1374057150600
c60994f481127de827a233be06ee4d03	text	sb2848	pyaretoons-chat	kam k log		web://106.76.134.14	1374083578700
c6117ea00549af0411f170be040aa270	text	kooldude	pyaretoons-chat	hello asl plz		web://14.99.135.56	1374921911839
c61d96f1f9405ee5afab639b63870634	text	sb1339	pyaretoons-chat	kripya bhokal ka talwaar daal lein..............		web://115.248.154.196	1374058566736
c6598b3b5dd1681fe807404af9b1751e	text	kya fujo baba mar jaate hain?	pyaretoons-chat	kya fujo baba mar jaate hain?		web://117.199.37.203	1374305841124
c6752fc12da5abdd92ec5ebb78bc8c98	text	sb9825	pyaretoons-chat	jarur		web://120.59.121.90	1374049500439
c67f0fbd6c8e50dc9aadd7545ad93219	text	sb7669	pyaretoons-chat	hai koi ladki		web://182.19.5.3	1374664009095
c68d22dba3f79795892131d37358f7ad	text	partap 	pyaretoons-chat	hi damodar		web://182.19.5.3	1374751339457
c69d7f81c4bf507555774e735cdfc344	text	sb2858	pyaretoons-chat	m or f		web://117.199.204.55	1375037243481
c6a93715876ccefa93d85b8958b67781	text	sb9140	pyaretoons-chat	tere ko maine hi jna tha puchh apni maa se..		web://106.205.255.239	1374057932723
c6a9d77d70f67cc3d8968aff78723341	text	sb5024	pyaretoons-chat	                                                                                            SBRavi		web://117.234.124.146	1374054352448
c6cfb1a01c1ef35e85cb824d438ace8e	text	raj	pyaretoons-chat	j		web://101.61.195.48	1374230305026
c6db77dace6239f026ce8fb024e03ec2	text	( karan )	pyaretoons-chat	badi jaldi hai		web://182.19.5.3	1374054803563
c6f06db7322839a4b85af11f5587f192	text	Nilabh vijay,Delhi	pyaretoons-chat	it will automatically save it aftr pressing space....then type comments.		web://203.90.70.251	1374228278121
c6f232aeb76acb5659c6039aac7b3625	text	Abhinav	pyaretoons-chat	Guys great discussion going on.  You can chat with your name here- You can click on the SBXXXX in the text box and put your name there. Lets use names so that we know each other better 		web://117.192.54.66	1374070877225
c6f706e6ec20ac89bd1eee10b55a2904	text	sb6300	pyaretoons-chat	huu		web://108.162.222.123	1374165144228
c711c61310ddf72a7db981b1fb4ac453	text	Nilabh vijay,Delhi	pyaretoons-chat	mere papa ko dhruva ki comics pasand h.		web://203.90.70.251	1374227919958
c7284ccbaa9612b26b27f7b30d82eabb	text	sb8832	pyaretoons-chat	Hi 		web://120.60.172.40	1374915192397
c73213d922e66142f02805c721f3456a	text	Rakesh	pyaretoons-chat	Where are you from?		web://122.172.16.67	1374127395025
c73fa8cef59101c123a77dca01727c72	text	sb3858	pyaretoons-chat	When I was young, I used to be glued to Chacha Chowdhary- Had bought every single one of those		web://117.192.54.66	1374039014712
c766251afe1f39b70ef40f54ccee7f6f	text	sb8668	pyaretoons-chat	how u do it?		web://101.61.195.48	1374228179870
c76c803380d56cc73c3bfd5ca432ba05	text	sb8045	pyaretoons-chat	any body fan of raj comics?		web://14.98.227.21	1375068472564
c76deb64da071af05b4b809652f63cc0	text	sb5078	pyaretoons-chat	I am Aish		web://117.207.192.142	1374481412337
c77204dc5e0802e7cd0ce33dba66e069	text	sb3561	pyaretoons-chat	i am not married		web://121.247.55.237	1374921982104
c7721a1b5756af225451c8c8732a9cfd	text	sb7197	pyaretoons-chat	ajay bhai ko		web://122.176.226.177	1374146681893
c77b75c66f324851ec82d9d35538ff76	text	sb8233	pyaretoons-chat	HI		web://182.65.186.215	1374919639259
c782f687703b2753b6afb0f9467fd81d	text	anps	pyaretoons-chat	i m from jbp your name		web://106.79.136.205	1374156289562
c79e726fcd07aa8051ef9df903bb185f	text	sb7327	pyaretoons-chat	yahoo chatrooms bund ho gye to sab yahan aa gye?		web://101.63.7.201	1374407516700
c7a718ef90cdae24db7b7eae1a7cc73c	text	sb7470	pyaretoons-chat	abe koi na hai		web://182.71.254.170	1375166368018
c7c60d448e97af8f7e159a73da66b9c1	text	kooldude	pyaretoons-chat	Good Weekend		web://14.99.135.56	1374922507122
c7d094dce2822f8a480761395dfa33f4	text	sb8899	pyaretoons-chat	wats ur name?		web://115.253.113.71	1374131674400
c7d84d1b125e4d37049a4d9a186be7ab	text	sb7864	pyaretoons-chat	do u read comic?		web://117.222.224.26	1374065190691
c7e0e751f67b725502ecb9388f54d5d0	text	sb8832	pyaretoons-chat	ohhh!!!not again		web://120.60.172.40	1374915215365
c7edc2f75ad4d20053e5d11d66258ffd	text	sb2655	pyaretoons-chat	hota hai kabhi kabhi		web://182.19.5.3	1374914916381
c82210e3fc57c2cbcec0e6734fa99610	text	sb2358	pyaretoons-chat	@#$#$45		web://123.237.120.207	1375090278514
c84dcdb8a61cdca578b97d6fdeafc306	text	Ankit Verma	pyaretoons-chat	kya hua sabko 		web://122.163.252.22	1374042604823
c867117eaf0c4f2f432d32e8f6a17aa8	text	sb225	pyaretoons-chat	09411988308		web://122.177.251.192	1374479238761
c87235f88c3467098564c3913801d788	text	sb990	pyaretoons-chat	waise bahut gandagi hai har taraf chahe ho sahar ho ya bhasha		web://115.248.154.196	1374049507367
c8a9d6b89dd3a7e6fcdce8fb9c250569	text	deepak 	pyaretoons-chat	devange faint		web://182.19.5.3	1374055651038
c8c2be9cfe541ebb7b56737a40f18163	text	sb2358	pyaretoons-chat	ng		web://123.237.120.207	1375090126514
c8d0eab284056d95c67f1e082384edf6	text	sb5365	pyaretoons-chat	hiii		web://106.202.215.30	1375195635492
c8e5686b9ddf09b78acb8a7c4df5ebb7	text	sb438	pyaretoons-chat	Aishwaryaaaaaaaaaaa		web://123.236.34.46	1374481748761
c8f8a0ddccc337703c22a7c7a60e8b60	text	sb602	pyaretoons-chat	ARE sahi bat karne me kya zizak		web://14.139.120.228	1375181572429
c90145df8fd614f92cf20579a8eb90cb	text	sb8467	pyaretoons-chat	noone here?		web://117.205.12.166	1374661155093
c901c84bf00cc5b3042bf9638605c418	text	sb8039	pyaretoons-chat	23		web://122.161.243.34	1374654416273
c904747182f292d4bbdf18c7da3cc15e	text	satnaam	pyaretoons-chat	sat shii akal		web://182.19.5.3	1374058862794
c90ae19a785be29825f1230d9c783967	text	sb1552	pyaretoons-chat	nice comocs		web://108.206.138.83	1374818886923
c91f2175a2785836e0a8ca9f0203b5a0	text	sb2848	pyaretoons-chat	hey    hey    hey   hey   hey		web://27.97.181.42	1374084010054
c921ad4ef3fd981e837d17bbec4f74cc	text	sb8895	pyaretoons-chat	kyu koi problem he kya aapko		web://49.249.120.139	1374220438856
c92701783f0df183262ae2e786370c3e	text	sb743	pyaretoons-chat	eeeeeeeee		web://49.249.97.68	1374235164574
c94d789408a24c8dd53f42cc9da9dea7	text	sb9617	pyaretoons-chat	hi		web://122.168.108.154	1374839168468
c96f80d3358f4636bd14a44c2b206a5f	text	sb1552	pyaretoons-chat	pahunch jaate the subeh hi dukandaar k paas		web://108.206.138.83	1374820239440
c978c2f8f462cc601256aa47f4a8fe4d	text	sandeep 	pyaretoons-chat	muje nahi pata mai to gand hi marunga		web://182.19.5.3	1374752234272
c9795158f152f9bebe445a7f386c3c78	text	neha	pyaretoons-chat	any one from dehli		web://103.14.124.59	1374082996166
c97c0b4e1fd9d0465faf5be488debc25	text	sb4891	pyaretoons-chat	,,|,,		web://115.248.154.196	1374057018690
c98bc31ab4da92cb5381a600e5a22232	text	sb7669	pyaretoons-chat	mere sath pyar ka ras rachai		web://182.19.5.3	1374664097454
c98d403e45635ce465b542ce641ca3b8	text	sb9059	pyaretoons-chat	so that i can add you		web://182.73.49.194	1375113480333
c9a0a9ff72f35e19fc5f5bd5f8ede8ec	text	sb4555	pyaretoons-chat	hi		web://115.251.89.227	1374057485191
c9b4b97692501088b7d1595bd6e3a303	text	sb3561	pyaretoons-chat	ok suro		web://121.247.55.237	1374922442556
c9ca162a69a1459f98b55559bf89e956	text	sb4605	pyaretoons-chat	kya ho ra he bhai		web://49.249.136.128	1374058122273
c9e1576934b3fddb2763782202159958	text	sb9917	pyaretoons-chat	by		web://122.175.141.56	1374051373126
ca07dfc91875ec6313cf854769b33bad	text	sb2207	pyaretoons-chat	o.O		web://180.149.49.229	1374089035712
ca2cd9cbdc3a370a4d0306f6f689174f	text	satnaam	pyaretoons-chat	teri maa nu choda kodi karke		web://182.19.5.3	1374058958646
ca39e6c4cbcba500ed8c85c1e6e61d58	text	vishal	pyaretoons-chat	hi		web://182.19.5.3	1374051921769
ca3d2909f85d82fcb247e4cfe99d5c16	text	sb9457	pyaretoons-chat	kuc hkaam dhandah nai ha kyaa		web://210.89.53.20	1374405152645
ca3e6e5eeb3e0a155bb3abc97f913266	text	sb8777	pyaretoons-chat	aao lun k deewano aao		web://182.19.5.3	1374750654083
ca51c543eecb757f49b6a071aa9c33d8	text	sb758	pyaretoons-chat	hi		web://106.218.215.205	1374847777822
ca5aad5bcd77610d1741b70935828fee	text	sb7281	pyaretoons-chat	hi		web://122.167.85.84	1375006990989
ca6ab45671c65da085ec26e09d6b5c98	text	sb6476	pyaretoons-chat	what		web://49.249.136.128	1374052818947
ca7be4bce95e50084c6f5a2585b5011e	text	sb4066	pyaretoons-chat	achcha ab naam bata bhi do yr		web://182.68.64.163	1374145140745
ca7e39302edf270ae20e0bab95fe502f	text	sb7281	pyaretoons-chat	hi		web://122.167.85.84	1375007673203
ca8600421248b4b94c72cb9ab5d0b106	text	ajay	pyaretoons-chat	6 haajar ru 		web://115.251.106.207	1374146893063
ca887f76ab3ae51ca368d030120d0f66	text	sb4701	pyaretoons-chat	hey comics lovers 		web://173.245.62.121	1375078251620
cab533d8c0b7aaaa995067356fd0456c	text	sb7266	pyaretoons-chat	& u		web://117.234.125.78	1374916077679
cab707505e012b9929152d43539a08e0	text	sb3618	pyaretoons-chat	hello bhootniwalon		web://117.199.219.200	1374564644044
cac6024bca7b160a0e954b08b101bc77	text	sb3561	pyaretoons-chat	how can we read online		web://121.247.55.237	1374922044689
cad10ddc9eb10a48c6cab1c0415df107	text	sb71	pyaretoons-chat	,,|,, LE YE DAAL LE PHIR SE..:DR		web://115.248.154.196	1374057808385
cadbe8f7d980a1cc5845bd64f60c847c	text	rishi	pyaretoons-chat	very good		web://182.19.5.3	1374751120861
cb06798c201af0a37917bea540a25d67	text	sb1745	pyaretoons-chat	u m or f>?		web://124.253.201.162	1374905972732
cb273ee26f5cb051a30a84fe8e1b66ec	text	sb6081	pyaretoons-chat	Bhai log sath hai !		web://123.236.193.52	1374049731800
cb3adc0fe523042b2ca9bb12e0b6afec	text	sb7266	pyaretoons-chat	yaa		web://141.0.8.140	1374571882145
cb451e868ed09aa596ec3c7b9e9c877f	text	sb6041	pyaretoons-chat	100000		web://49.200.93.113	1375273259223
cb48ab903fe9b575a08012af7c844666	text	sb3929	pyaretoons-chat	5632545451214254252114		web://49.249.136.128	1374061785146
cb766e68dfe7f026a4d6bbe851847ba6	text	sb6984	pyaretoons-chat	r u there		web://49.202.177.13	1375208558043
cb8376a56a1232610c49e3aa5f462b89	text	sb9856 hello?	pyaretoons-chat	anyone here?		web://122.162.148.26	1374901673907
cbbfbe1ea96f48facc208c50f9191b58	text	sb8310	pyaretoons-chat	hi		web://115.253.81.222	1374082934286
cbca2367523063a4162bb5f513ffdb63	text	[sb4016]	pyaretoons-chat	hi		web://117.205.9.86	1375221783097
cbd428c234828db55a430857300d0d52	text	sb4066	pyaretoons-chat	?		web://182.68.64.163	1374144876682
cbec1957a05aea119c4692da094dd11e	text	sb9764	pyaretoons-chat	hello		web://182.68.178.168	1374310647758
cc0b3fe81da94b84d5607e57b38c2aec	text	sb3396	pyaretoons-chat	kam kam  kam ka		web://106.66.221.215	1375008652026
cc191021fda8fbeeccb6518a25d7ed50	text	sb7223	pyaretoons-chat	koi hai online		web://27.107.215.171	1374645857851
cc1b4559ef3a82f7467b6959c8af5d4b	text	sb9832	pyaretoons-chat	lolz		web://122.180.97.138	1374832692676
cc2cb74aaf632818a2f64151f9cf997e	text	sb9644	pyaretoons-chat	saaaaaaaaaa		web://124.253.134.31	1374431190008
cc44c4aea5698b8a77c28acb55cf4d5a	text	yatin	pyaretoons-chat	hi		web://182.19.5.3	1374056058269
cc6ae9694fe00191c36826694674e62a	text	sb696	pyaretoons-chat	kuch to bolo		web://122.177.9.119	1374308062407
cc6b6fbdf61aa7568fcd68d5a02e0495	text	sb9943	pyaretoons-chat	hi		web://182.71.124.46	1374919341486
cc7cd28df738092302b69a78dad35ae1	text	sb5535	pyaretoons-chat	who r u		web://210.212.136.34	1374745096909
cc8802032af9af8b53d7b218db528112	text	sb1864	pyaretoons-chat	who are you		web://49.14.139.205	1375091607283
cc9af1404bd0c8fa754900d53aa7a573	text	sb6854	pyaretoons-chat	hi		web://14.98.95.26	1374243286853
cc9dee23b304331037c233dc17fb9cf1	text	sb2482	pyaretoons-chat	hello		web://135.245.168.35	1375216430770
ccb4cfcc21c07625f23dd4943a6627c9	text	sb748	pyaretoons-chat	???		web://112.110.32.213	1374156454719
ccbad38739a22ba7c8719c091e046918	text	sb5530	pyaretoons-chat	hi		web://101.63.171.220	1374342973720
ccbbb9534f6f89b1ea29f057c05b281d	text	sb743	pyaretoons-chat	abhiiiiiiiiiiiiiii.....................		web://49.249.97.68	1374235189113
cccae5940b956a1423eb356dcf7f32b7	text	sb1421	pyaretoons-chat	are one guy said sth rude to another and usme hi cyber crime bana dala :O		web://117.205.9.86	1375203552869
ccccd1b6becd409a6384d729d4a25efe	text	sb2655	pyaretoons-chat	are ua girl		web://182.19.5.3	1374915395712
ccd381703f8f1f86a4eddf119d384798	text	sb5713	pyaretoons-chat	???		web://117.225.57.78	1375037820445
cce458f107ac3797beb54968ccb80508	text	vishal	pyaretoons-chat	Anna hazare ke bare mai kya khyal hai		web://182.19.5.3	1374050431382
ccea5f95b4f17c6e1f90370431c47093	text	ashish jain	pyaretoons-chat	hi		web://182.68.187.92	1374084061090
cd103c1d2c8c662c39a5d7354e23f90f	text	sb4996	pyaretoons-chat	hi		web://182.72.122.110	1374926437994
cd2eb6164ff3e5246af4fc60ccec5b86	text	vishal	pyaretoons-chat	 hi dheeru		web://182.19.5.3	1374049896354
cd3c62ac96bfd017f71c6d9045d375d9	text	Ankit Verma	pyaretoons-chat	how are you		web://122.163.252.22	1374042612136
cd3ff103d4862e8efe8be1b68276e04c	text	sb4682	pyaretoons-chat	saa		web://124.253.251.17	1375034339215
cd56cfdb15dabfdb6317942708f7961b	text	sb174what is this pyaretoons chat	pyaretoons-chat	scd and bhokaal		web://120.59.31.39	1374029742740
cd796cbd842174c3d3e21897afc9a93f	text	sb6738	pyaretoons-chat	vbfgjgxl6tcumhn		web://49.249.136.128	1374061675159
cd945726eb7ce5b3c23fc1ded9b90031	text	sb1524	pyaretoons-chat	kyu phat gayi kya		web://182.19.5.3	1375273111807
cd9bbee6bef7909b1a2955921c6afe31	text	sb6745	pyaretoons-chat	hi		web://59.89.28.116	1375194943702
cde31e24469977a8feff3ced6a01ca7e	text	sb3929	pyaretoons-chat	kjm,nmk,..,,mmnbhghjm,,mmn		web://49.249.136.128	1374061828144
ce040ff76123d8738f90092486fd44e1	text	sb267	pyaretoons-chat	???		web://112.110.32.213	1374160937415
ce30c6100d2a4405c26202e5c7270307	text	sb1140	pyaretoons-chat	Hawaldar bahadir kidher milega?		web://178.81.89.43	1374073479314
ce3bb0fb7c0a6047a723eda7dd05c19e	text	sb7661	pyaretoons-chat	mar gaye kya sabhi madarchodo		web://49.249.120.110	1374863021627
ce5a5e44054e4b5d4677755998798f89	text	sb6798	pyaretoons-chat	hello 7864		web://101.0.58.121	1374065494875
ce68f979e55f26dfa5c4cdc8a09a931e	text	sb6384	pyaretoons-chat	savita bhabhi or Nagraj??		web://101.208.162.214	1374996481193
ce72b76fc4814259f7766223df1034c5	text	whassup	pyaretoons-chat	anu		web://1.38.19.4	1374037311028
cea4e6023f63583b223353842bfc7394	text	sb2334	pyaretoons-chat	hi		web://182.71.214.174	1374141253038
ced4646422fc05c1d13bcbfa5e5dbb0c	text	sb604	pyaretoons-chat	i think dhruva is best..		web://106.201.89.95	1375034405697
ceda90557bd20e3381eaa7df653512d7	text	sb7006	pyaretoons-chat	bhos d k		web://103.14.124.130	1374057115305
cf00c38226d0fac2e55050eeae97fece	text	deepak	pyaretoons-chat	71 stop this		web://182.19.5.3	1374058490108
cf11603d2438adaf56c391b13fa1d59c	text	sb9856 	pyaretoons-chat	koi hai kya 		web://122.162.148.26	1374901831402
cf11b3966252bda1e90a2465933ea415	text	sb6384	pyaretoons-chat	lol		web://101.208.162.214	1374996446948
cf27e64a1ac8db8e6947614ec77f1a4e	text	sb3612	pyaretoons-chat	ye kesee chat hai		web://117.199.197.130	1374138793551
cf5aabfb509b3fe6a6c6f073c8d7a718	text	sb8856	pyaretoons-chat	yes why not		web://122.176.11.116	1374478900725
cf6000b8474b09b6d48a7eceea2bd898	text	sb8723	pyaretoons-chat	WHICH IS		web://106.76.180.181	1374318674352
cf8254495178aeab3e8d04d975249b22	text	sb438	pyaretoons-chat	hi		web://123.236.34.46	1374480885157
cf85406b0877602e8bb88b6e8c4f1376	text	damodar patilil	pyaretoons-chat	hi all of You		web://182.19.5.3	1374751263757
cf8e183be1404a96f186c014514d7340	text	sb6154	pyaretoons-chat	yes i am here		web://122.176.11.116	1374478513586
cfb3221f2ea39a4280dda7b72206ce34	text	sb9617	pyaretoons-chat	hi		web://122.168.108.154	1374840005215
cfc73d54136450def7698c64e02422a7	text	sb1552	pyaretoons-chat	abhi nhi pehle parri hai saari		web://108.206.138.83	1374820180090
d00719bb6633f26899f343332e4b8f6c	text	sb604	pyaretoons-chat	hiiiiiiiiiiii		web://106.201.89.95	1375034149682
d018ee7d5ea923e177e8a8f6b64b3dd1	text	nisha	pyaretoons-chat	mr 3768 where r u gon		web://59.161.65.98	1375113059252
d01cfa0ece48f4cc70d2e087101d01e8	text	neha	pyaretoons-chat	2848 u r assint managger in which company apna nagar maha palika ya sulabh complex  2848		web://103.14.124.59	1374083835767
d01dda84ad74b5245e6b1a795887c801	text	sb5698	pyaretoons-chat	nakul		web://101.63.171.220	1374342476092
